"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"206",205,135,143,"AC-23","A","AC-23A","2022-03-15","120",120,-1,15.37146429,66.23064849,516707.0051,7345668.731,"09:37:00","2022-03-16","plus",0,-5.6,"16:31:26","30:54:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.0159535114063797","0.0916510084685419","38.2346088823405","0"
"207",206,422,441,"AC-23","C","AC-23C","2022-03-15","75",75,-1,15.40240613,66.19702191,518122.7213,7341929.176,"09:37:00","2022-03-14","minus",0,-3.6,"05:30:07","28:06:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.0155490086916855","0.0914166030023859","39.604418541816","0"
"208",207,422,441,"AC-23","C","AC-23C","2022-03-15","75",75,-1,15.40240613,66.19702191,518122.7213,7341929.176,"09:37:00","2022-03-14","minus",0,-3.6,"05:29:43","28:07:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.0150948436784886","0.0903749083724401","39.5831717486446","0"
"209",208,279,292,"AC-23","B","AC-23B","2022-03-15","170",170,-1,15.45909231,66.2246367,520653.0315,7345024.777,"09:37:00","2022-03-14","minus",0,-3.6,"05:30:07","28:06:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"210",209,279,292,"AC-23","B","AC-23B","2022-03-15","170",170,-1,15.45909231,66.2246367,520653.0315,7345024.777,"09:37:00","2022-03-14","minus",0,-3.6,"05:29:43","28:07:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.0109954488795007","0.0696777549151561","38.5338804513701","0"
"211",210,138,146,"AC-46","A","AC-46A","2022-03-15","155",155,-3,15.24173924,66.1936143,510888.4485,7341512.132,"07:55:00","2022-03-14","minus",0,-3.6,"05:30:07","26:24:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.0143650043652487","0.0970552947240622","34.144023523182","0"
"212",211,138,146,"AC-46","A","AC-46A","2022-03-15","155",155,-3,15.24173924,66.1936143,510888.4485,7341512.132,"07:55:00","2022-03-14","minus",0,-3.6,"05:29:43","26:25:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"213",212,137,145,"AC-43","A","AC-43A","2022-03-15","220",220,-4,15.25159463,66.12264974,511364.1247,7333603.857,"06:22:30","2022-03-14","minus",0,-3.6,"05:30:07","24:52:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.00932055669143918","0.0651091187239885","38.1329017434175","0"
"214",213,137,145,"AC-43","A","AC-43A","2022-03-15","220",220,-4,15.25159463,66.12264974,511364.1247,7333603.857,"06:22:30","2022-03-14","minus",0,-3.6,"05:29:43","24:52:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"215",214,136,144,"AC-38","A","AC-38A","2022-03-15","75",75,-17,16.02861195,65.89659453,546872.4418,7308768.327,"06:18:30","2022-03-14","minus",0,-3.6,"05:30:07","24:48:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.00932951723972488","0.0620125612518639","40.2228945742198","0"
"216",215,136,144,"AC-38","A","AC-38A","2022-03-15","75",75,-17,16.02861195,65.89659453,546872.4418,7308768.327,"06:18:30","2022-03-14","minus",0,-3.6,"05:29:43","24:48:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"217",216,135,143,"AC-23","A","AC-23A","2022-03-15","120",120,-1,15.37146429,66.23064849,516707.0051,7345668.731,"09:37:00","2022-03-14","minus",0,-3.6,"05:30:07","28:06:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"218",217,135,143,"AC-23","A","AC-23A","2022-03-15","120",120,-1,15.37146429,66.23064849,516707.0051,7345668.731,"09:37:00","2022-03-14","minus",0,-3.6,"05:29:43","28:07:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.0139899708815319","0.0854263216861073","40.0656594528015","0"
"219",218,422,441,"AC-23","C","AC-23C","2022-03-15","75",75,-1,15.40240613,66.19702191,518122.7213,7341929.176,"09:37:00","2022-03-16","plus",0,-5.6,"16:31:26","30:54:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.0126123758245035","0.0768249295568064","39.4404704399879","0"
"220",219,423,442,"AC-38","C","AC-38C","2022-03-15","100",100,-17,16.11606048,65.89957289,550851.1264,7309168.337,"06:18:30","2022-03-14","minus",0,-3.6,"05:30:07","24:48:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.00943995694204426","0.0737326985067138","34.1295740325502","0"
"221",220,423,442,"AC-38","C","AC-38C","2022-03-15","100",100,-17,16.11606048,65.89957289,550851.1264,7309168.337,"06:18:30","2022-03-14","minus",0,-3.6,"05:29:43","24:48:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"222",221,425,444,"AC-46","C","AC-46C","2022-03-15","260",260,-3,15.18055162,66.16762289,508140.7873,7338605.705,"07:55:00","2022-03-16","plus",0,-5.6,"16:31:26","32:36:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.0105758188426059","0.073557395311942","43.7004999614054","0"
"223",222,424,443,"AC-43","C","AC-43C","2022-03-15","160",160,-4,15.2080681,66.09142172,509409.665,7330115.849,"06:22:30","2022-03-16","plus",0,-5.6,"16:31:26","34:08:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.00764164326517924","0.0602659094578934","37.3879860111052","0"
"224",223,423,442,"AC-38","C","AC-38C","2022-03-15","100",100,-17,16.11606048,65.89957289,550851.1264,7309168.337,"06:18:30","2022-03-16","plus",0,-5.6,"16:31:26","34:12:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/5_2022-03-16_clip_1000/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.00646329933048857","0.0518987332244426","45.1952600124571","0"
"225",224,424,443,"AC-43","C","AC-43C","2022-03-15","160",160,-4,15.2080681,66.09142172,509409.665,7330115.849,"06:22:30","2022-03-14","minus",0,-3.6,"05:30:07","24:52:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.00647232141726292","0.0577330636352884","40.3586262351896","0"
"226",225,424,443,"AC-43","C","AC-43C","2022-03-15","160",160,-4,15.2080681,66.09142172,509409.665,7330115.849,"06:22:30","2022-03-14","minus",0,-3.6,"05:29:43","24:52:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"227",226,425,444,"AC-46","C","AC-46C","2022-03-15","260",260,-3,15.18055162,66.16762289,508140.7873,7338605.705,"07:55:00","2022-03-14","minus",0,-3.6,"05:30:07","26:24:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","0.0132380772046831","0.0870010522476925","36.6564873449593","0"
"228",227,425,444,"AC-46","C","AC-46C","2022-03-15","260",260,-3,15.18055162,66.16762289,508140.7873,7338605.705,"07:55:00","2022-03-14","minus",0,-3.6,"05:29:43","26:25:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","NA","NA","NA","0"
"229",228,460,32,"AC-31","B","AC-31B","2023-03-07","65",65,NA,15.63274264,66.01705338,528698.4479,7321955.65,"11:55:00","2023-03-06","minus",0.2,-14.6,"16:23:21","19:31:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0106707408256921","0.0928470810155221","33.9452587264614","0"
"230",229,496,69,"AC-41","C","AC-41C","2023-03-07","80",80,-22,16.30759412,65.80478255,559797.0704,7298773.267,"07:30:00","2023-03-06","minus",0.2,-14.6,"16:23:21","15:06:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0120557102618713","0.0858204850051547","35.3381561122872","0"
"231",230,472,44,"AC-40","B","AC-40B","2023-03-07","65",65,-22,16.17741866,65.87209272,553703.9877,7306156.875,"08:40:00","2023-03-06","minus",0.2,-14.6,"16:23:21","16:16:00","S1A_IW_SLC__1SDV_20230306T162321_20230306T162348_047526_05B4F9_F2AC","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/4_2023-03-06_clip_1000/S1A__IW___A_20230306T162321_VV_gamma0-rtc.tif","0.0119741754404239","0.0812782618123589","40.1116933817082","0"
